"Format","MoTeC CSV File",,,"Workbook","LMP3"
"Venue","BAR",,,"Worksheet","KPIs"
"Vehicle","LPM3",,,"Vehicle Desc",""
"Driver","ChassisSim",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","28/02/2021",,,"Origin Time","0.400","s"
"Log Time","14:37:00",,,"Start Time","0.400","s"
"Sample Rate","50.000","Hz",,"End Time","101.020","s"
"Duration","100.620","s",,"Start Distance","26","m"
"Range","Lap 1",,,"End Distance","4530","m"
"Beacon Markers","00.000  "


"Time","Engine RPM","G Force Lat","G Force Long","Steered Angle","Throttle Pos","Combined Acceleration","ROLL_SPEED_F","ROLL_SPEED_R","ROLL_ratio","Damper Pos FL","Damper Pos FR","Damper Pos RL","Damper Pos RR","Corr Speed"
"s","rpm","G","G","deg","%","","","","","mm","mm","mm","mm","km/h"


"96.820","5943.00","-0.08","0.28","-0.18","100.50","0.29","-0.00","1.56","-2.49","5.73","6.65","22.08","21.66","203.5"
"96.840","5920.00","-0.07","0.19","-0.20","100.60","0.20","4.13","-8.32","-3.71","5.76","6.61","22.04","21.78","204.4"
"96.860","5948.00","-0.07","0.20","-0.18","100.60","0.21","-10.62","4.16","-3.44","5.67","6.70","21.93","21.59","204.7"
"96.880","5960.00","-0.06","0.31","-0.20","100.50","0.32","13.57","-19.24","30.26","5.83","6.63","21.35","21.38","205.3"
"96.900","5955.00","-0.01","0.31","-0.20","100.50","0.31","-0.00","7.80","-7.56","5.83","6.63","21.05","20.93","205.3"
"96.920","5960.00","0.01","0.26","-0.21","100.50","0.26","28.91","7.28","-1.35","6.13","6.44","20.82","20.56","204.4"
"96.940","5967.00","0.03","0.33","-0.20","100.50","0.33","-4.72","13.00","-0.87","6.03","6.42","20.91","20.40","204.7"
"96.960","5970.00","0.02","0.24","-0.18","100.50","0.24","17.11","-5.20","-0.28","5.69","5.79","20.58","20.17","204.1"
"96.980","5979.00","-0.02","0.21","-0.20","100.40","0.21","-43.07","18.72","-1.22","4.75","5.58","20.61","19.84","205.6"
"97.000","5993.00","-0.03","0.23","-0.18","100.30","0.23","-12.98","2.08","-1.47","4.71","5.76","19.66","18.85","206.0"
"97.020","5996.00","-0.05","0.23","-0.18","100.40","0.24","35.40","-3.12","-0.68","5.83","6.28","19.25","18.50","206.6"
"97.040","5989.00","-0.03","0.30","-0.20","100.50","0.30","-28.32","0.00","-1.41","5.89","6.82","19.39","18.64","206.9"
"97.060","5982.00","-0.04","0.28","-0.21","100.50","0.28","-1.18","-7.28","-1.77","6.08","7.03","19.74","19.13","206.6"
"97.080","6005.00","0.09","0.32","-0.18","100.60","0.33","3.54","22.88","-0.96","6.27","7.16","22.16","21.11","206.0"
"97.100","6005.00","0.07","0.23","-0.20","100.50","0.24","6.49","-24.44","-1.53","6.25","7.03","22.75","22.17","205.6"
"97.120","6004.00","0.08","0.23","-0.21","100.40","0.24","-26.55","10.40","-1.79","5.66","6.89","23.41","22.63","207.2"
"97.140","6014.00","0.11","0.16","-0.21","100.40","0.19","-6.49","-20.28","-3.90","5.66","7.00","23.30","22.91","207.2"
"97.160","6031.00","0.16","0.23","-0.21","100.40","0.28","44.84","17.68","-0.90","6.38","6.96","23.33","22.60","207.2"
"97.180","6032.00","0.09","0.32","-0.20","100.40","0.33","-20.06","-28.60","-5.80","6.15","7.07","22.14","21.96","208.2"
"97.200","6028.00","0.07","0.31","-0.21","100.40","0.32","9.44","9.88","-2.33","6.27","7.03","21.99","21.62","207.5"
"97.220","6041.00","0.07","0.36","-0.23","100.40","0.37","0.59","2.08","-2.08","6.25","7.00","21.95","21.54","207.5"
"97.240","6044.00","0.02","0.22","-0.20","100.50","0.22","-14.16","1.56","-2.55","5.87","6.86","22.04","21.60","207.5"
"97.260","6037.00","-0.03","0.25","-0.23","100.40","0.25","43.07","-0.52","-0.69","6.41","6.67","22.36","21.93","208.2"
"97.280","6051.00","0.00","0.18","-0.21","100.40","0.18","8.26","7.80","-0.23","6.41","6.53","22.66","22.08","208.2"
"97.300","6058.00","0.07","0.22","-0.21","100.40","0.23","-35.40","4.16","-1.24","5.74","6.46","22.88","22.22","208.8"
"97.320","6063.00","0.07","0.27","-0.20","100.30","0.28","-12.98","7.28","-1.33","5.64","6.58","22.93","22.13","209.1"
"97.340","6068.00","0.09","0.27","-0.23","100.30","0.28","11.80","-18.72","-1.91","5.87","6.61","22.43","21.99","208.5"
"97.360","6074.00","0.09","0.29","-0.24","100.50","0.30","7.08","12.48","-1.03","6.36","6.98","22.27","21.59","208.8"
"97.380","6078.00","0.01","0.20","-0.20","100.40","0.20","-16.52","-7.80","-1.93","6.15","7.05","22.16","21.63","208.2"
"97.400","6080.00","-0.04","0.22","-0.23","100.50","0.22","-11.80","3.64","-2.08","5.78","6.88","22.58","21.98","209.4"
"97.420","6091.00","-0.08","0.25","-0.21","100.40","0.26","42.48","3.12","-0.65","6.43","6.81","22.88","22.22","210.1"
"97.440","6091.00","-0.09","0.20","-0.23","100.20","0.22","-34.22","1.04","-1.60","5.69","6.65","23.05","22.37","210.1"
"97.460","6091.00","-0.09","0.26","-0.21","100.30","0.28","-8.26","10.40","-1.42","5.62","6.72","23.15","22.27","210.4"
"97.480","6112.00","-0.01","0.20","-0.21","100.40","0.20","37.17","-25.48","-1.37","6.39","6.86","22.52","22.13","209.4"
"97.500","6112.00","0.02","0.26","-0.24","100.30","0.26","20.06","14.04","-0.22","6.90","7.03","22.64","21.98","210.4"
"97.520","6107.00","0.04","0.20","-0.23","100.30","0.20","-16.52","5.72","-0.60","6.69","7.10","22.79","22.02","209.8"
"97.540","6113.00","0.02","0.28","-0.23","100.40","0.28","-31.27","-2.08","-1.46","5.90","6.84","23.06","22.33","210.8"
"97.560","6123.00","0.04","0.26","-0.23","100.40","0.26","18.88","-7.28","-1.19","6.22","6.84","23.17","22.58","211.4"
"97.580","6125.00","-0.01","0.19","-0.24","100.40","0.19","-5.90","3.64","-1.24","5.96","6.68","23.47","22.81","210.7"
"97.600","6135.00","-0.05","0.24","-0.24","100.30","0.25","1.18","-4.16","-1.37","6.11","6.81","23.30","22.72","210.7"
"97.620","6138.00","-0.09","0.20","-0.23","100.30","0.22","7.67","17.68","-0.70","6.32","6.89","23.20","22.28","210.7"
"97.640","6137.00","0.01","0.31","-0.24","100.30","0.31","33.04","-1.04","-0.01","7.11","7.12","23.17","22.27","211.1"
"97.660","6146.00","-0.01","0.27","-0.21","100.40","0.27","-37.17","7.80","-0.69","6.59","7.23","23.41","22.36","211.7"
"97.680","6146.00","-0.02","0.20","-0.23","100.40","0.20","-23.01","3.64","-1.04","5.99","7.02","23.67","22.55","211.7"
"97.700","6153.00","0.00","0.20","-0.21","100.40","0.20","2.36","-2.60","-1.05","5.92","6.91","24.03","22.96","212.1"
"97.720","6167.00","0.08","0.15","-0.21","100.30","0.17","13.57","4.68","-0.74","6.17","6.93","24.07","22.91","211.1"
"97.740","6157.00","0.01","0.24","-0.23","100.30","0.24","19.47","-12.48","-0.53","6.46","6.89","23.68","22.76","212.1"
"97.760","6174.00","-0.01","0.27","-0.23","100.40","0.27","-2.95","4.68","-0.54","6.45","6.93","23.70","22.69","211.7"
"97.780","6184.00","-0.06","0.28","-0.23","100.40","0.29","19.47","-1.56","-0.17","6.66","6.81","23.64","22.66","213.1"
"97.800","6185.00","-0.08","0.22","-0.21","100.30","0.23","-38.35","3.64","-0.86","6.08","6.88","23.65","22.60","213.4"
"97.820","6179.00","-0.14","0.17","-0.23","100.30","0.22","3.54","-19.76","-1.25","6.03","6.77","23.18","22.51","212.4"
"97.840","6193.00","-0.20","0.25","-0.21","100.20","0.32","-8.85","8.32","-1.22","5.92","6.81","23.05","22.22","212.7"
"97.860","6203.00","-0.16","0.27","-0.20","100.30","0.31","31.27","-7.28","-0.59","6.55","6.91","22.91","22.22","212.4"
"97.880","6198.00","-0.02","0.29","-0.23","100.30","0.29","1.18","7.28","-0.46","6.55","6.89","23.05","22.22","213.7"
"97.900","6202.00","0.00","0.28","-0.21","100.30","0.28","-17.11","-0.52","-0.87","6.46","7.09","23.15","22.33","214.1"
"97.920","6205.00","0.01","0.17","-0.21","100.40","0.17","-0.00","-8.84","-1.10","6.46","7.09","23.41","22.76","213.7"
"97.940","6217.00","0.10","0.21","-0.23","100.30","0.23","9.44","10.40","-0.63","6.41","6.88","23.76","22.91","213.7"
"97.960","6221.00","0.11","0.23","-0.20","100.30","0.25","6.49","-2.60","-0.51","6.46","6.82","23.88","23.08","213.1"
"97.980","6218.00","-0.07","0.32","-0.21","100.30","0.33","-7.08","8.84","-0.56","6.27","6.75","24.00","23.03","213.7"
"98.000","6232.00","-0.09","0.25","-0.21","100.30","0.27","-20.65","-19.76","-1.60","6.08","6.91","23.56","22.97","215.1"
"98.020","6244.00","-0.08","0.23","-0.21","100.20","0.24","14.16","24.96","-0.63","6.32","6.91","23.20","22.13","214.7"
"98.040","6239.00","-0.14","0.21","-0.20","100.20","0.25","-1.77","-16.12","-0.93","6.41","7.03","22.87","22.11","214.7"
"98.060","6235.00","-0.15","0.19","-0.20","100.40","0.24","25.37","6.76","-0.24","6.90","7.09","23.05","22.16","214.4"
"98.080","6242.00","-0.04","0.29","-0.21","100.20","0.29","-24.19","2.08","-0.73","6.45","7.05","23.23","22.30","215.1"
"98.100","6256.00","-0.05","0.25","-0.20","100.30","0.25","2.95","-1.56","-0.69","6.52","7.07","23.68","22.78","215.4"
"98.120","6252.00","-0.04","0.23","-0.21","100.30","0.23","-14.75","1.56","-0.98","6.32","7.12","23.95","23.02","215.8"
"98.140","6253.00","0.01","0.20","-0.20","100.40","0.20","22.42","-9.88","-0.64","6.74","7.16","23.98","23.24","216.1"
"98.160","6265.00","-0.03","0.19","-0.20","100.30","0.19","-6.49","1.04","-0.79","6.57","7.10","24.15","23.39","214.7"
"98.180","6268.00","-0.01","0.25","-0.21","100.30","0.25","-4.72","-1.56","-0.95","6.41","7.02","24.27","23.54","215.4"
"98.200","6267.00","-0.01","0.23","-0.21","100.30","0.23","20.06","0.52","-0.41","6.76","7.03","24.24","23.50","216.1"
"98.220","6279.00","-0.03","0.25","-0.21","100.20","0.25","-20.65","-4.68","-1.08","6.38","7.00","23.88","23.23","216.8"
"98.240","6283.00","-0.01","0.25","-0.20","100.30","0.25","-3.54","-2.60","-1.29","6.39","7.07","23.39","22.79","216.5"
"98.260","6299.00","0.03","0.20","-0.20","100.30","0.20","13.57","-13.00","-1.46","6.74","7.19","22.99","22.64","215.8"
"98.280","6290.00","0.03","0.26","-0.21","100.30","0.26","-23.60","11.96","-1.66","6.41","7.26","23.12","22.54","216.8"
"98.300","6298.00","0.07","0.22","-0.21","100.20","0.23","-8.26","-3.12","-2.16","6.34","7.33","23.15","22.63","216.8"
"98.320","6295.00","0.05","0.22","-0.21","100.30","0.23","-0.00","-2.60","-2.39","6.34","7.33","23.56","23.09","217.5"
"98.340","6305.00","-0.02","0.24","-0.20","100.30","0.24","19.47","3.12","-1.41","6.64","7.30","23.83","23.30","217.2"
"98.360","6308.00","-0.03","0.24","-0.21","100.30","0.24","17.70","-8.32","-1.10","6.90","7.26","24.04","23.67","216.5"
"98.380","6312.00","-0.08","0.20","-0.21","100.30","0.22","-28.91","13.52","-1.53","6.59","7.44","24.31","23.68","217.2"
"98.400","6327.00","-0.17","0.18","-0.21","100.40","0.25","-12.39","-5.72","-2.31","6.53","7.59","24.25","23.73","217.5"
"98.420","6327.00","-0.17","0.22","-0.23","100.30","0.28","-8.26","10.40","-1.89","6.45","7.65","24.36","23.64","218.2"
"98.440","6328.00","-0.18","0.26","-0.20","100.30","0.32","5.31","-6.24","-2.10","6.57","7.68","24.27","23.67","217.8"
"98.460","6332.00","-0.18","0.22","-0.21","100.40","0.28","7.08","6.24","-1.56","6.57","7.56","24.37","23.65","217.5"
"98.480","6337.00","-0.13","0.18","-0.23","100.30","0.22","12.39","1.56","-1.18","6.67","7.45","24.43","23.68","218.2"
"98.500","6334.00","-0.09","0.18","-0.21","100.30","0.20","11.80","-0.00","-0.88","6.87","7.45","24.58","23.83","218.6"
"98.520","6346.00","-0.07","0.22","-0.23","100.30","0.23","-31.27","3.12","-1.55","6.38","7.49","24.67","23.86","219.3"
"98.540","6347.00","-0.05","0.24","-0.21","100.40","0.25","5.31","-0.00","-1.43","6.45","7.47","24.78","23.97","218.6"
"98.560","6350.00","-0.01","0.24","-0.20","100.30","0.24","11.21","1.04","-1.13","6.59","7.42","24.84","24.01","218.2"
"98.580","6350.00","0.01","0.16","-0.23","100.30","0.16","-9.44","-7.80","-1.65","6.41","7.40","24.69","24.01","219.3"
"98.600","6365.00","0.08","0.18","-0.23","100.20","0.20","18.29","14.56","-0.80","6.67","7.35","24.67","23.71","219.6"
"98.620","6360.00","0.08","0.22","-0.23","100.30","0.23","-22.42","-6.24","-1.43","6.29","7.35","24.37","23.53","219.3"
"98.640","6371.00","0.03","0.24","-0.21","100.30","0.24","35.99","-8.32","-0.75","6.76","7.21","24.13","23.45","219.3"
"98.660","6383.00","0.04","0.22","-0.21","100.30","0.22","4.72","-5.72","-0.74","6.66","7.03","23.95","23.38","218.6"
"98.680","6380.00","0.06","0.16","-0.23","100.20","0.17","-25.37","4.68","-1.38","6.25","7.05","23.74","23.08","220.0"
"98.700","6381.00","0.03","0.23","-0.21","100.30","0.23","28.91","-17.68","-1.10","6.76","7.07","23.35","23.03","220.0"
"98.720","6391.00","0.06","0.24","-0.21","100.30","0.25","-20.65","3.12","-1.97","6.62","7.28","23.41","23.03","220.0"
"98.740","6398.00","0.03","0.22","-0.23","100.30","0.22","9.44","14.04","-0.87","6.99","7.49","23.83","23.18","219.6"
"98.760","6381.00","-0.04","0.18","-0.21","100.30","0.18","11.21","-1.56","-0.57","7.27","7.58","24.42","23.80","219.6"
"98.780","6402.00","-0.10","0.14","-0.23","100.30","0.17","-30.09","6.76","-1.24","6.83","7.65","24.78","24.03","221.0"
"98.800","6404.00","-0.08","0.24","-0.23","100.40","0.25","24.78","9.88","-0.48","7.25","7.65","25.31","24.37","221.0"
"98.820","6400.00","-0.06","0.27","-0.21","100.30","0.28","-27.73","-10.40","-1.33","6.78","7.65","25.46","24.72","220.3"
"98.840","6409.00","-0.03","0.18","-0.23","100.40","0.18","18.88","-1.56","-0.88","7.04","7.59","25.49","24.78","220.3"
"98.860","6419.00","-0.02","0.16","-0.21","100.30","0.16","-2.36","-15.08","-1.59","6.90","7.49","25.08","24.66","220.3"
"98.880","6423.00","0.02","0.18","-0.21","100.30","0.18","5.31","7.80","-1.00","7.02","7.52","24.90","24.33","221.4"
"98.900","6423.00","0.03","0.24","-0.21","100.30","0.24","-4.13","21.84","-0.65","6.95","7.52","24.49","23.50","221.4"
"98.920","6426.00","-0.06","0.31","-0.21","100.30","0.32","13.57","2.60","-0.37","7.08","7.42","24.48","23.44","221.0"
"98.940","6431.00","-0.01","0.16","-0.23","100.30","0.16","-26.55","-4.68","-0.94","6.59","7.38","24.52","23.57","221.8"
"98.960","6440.00","0.01","0.20","-0.21","100.30","0.20","29.50","1.04","-0.34","7.04","7.33","24.67","23.70","221.8"
"98.980","6435.00","-0.02","0.23","-0.21","100.30","0.23","-1.77","2.08","-0.36","7.06","7.38","25.02","24.01","222.1"
"99.000","6442.00","-0.05","0.25","-0.23","100.30","0.25","0.59","2.08","-0.33","6.99","7.30","25.23","24.18","221.8"
"99.020","6453.00","-0.11","0.20","-0.21","100.20","0.23","-4.72","-4.68","-0.46","7.01","7.40","25.26","24.30","221.8"
"99.040","6453.00","-0.12","0.15","-0.21","100.30","0.19","-4.13","-4.16","-0.59","7.01","7.47","25.13","24.25","222.9"
"99.060","6459.00","-0.10","0.21","-0.21","100.30","0.23","5.90","2.08","-0.44","7.11","7.47","25.04","24.12","222.9"
"99.080","6458.00","-0.04","0.27","-0.23","100.30","0.27","-23.01","-8.32","-1.12","6.76","7.51","24.61","23.85","222.5"
"99.100","6468.00","-0.09","0.19","-0.23","100.30","0.21","49.56","6.24","0.12","7.51","7.42","24.61","23.73","222.5"
"99.120","6472.00","-0.01","0.21","-0.21","100.30","0.21","-8.26","-5.20","-0.07","7.25","7.30","24.46","23.68","222.5"
"99.140","6475.00","0.00","0.19","-0.21","100.20","0.19","18.88","8.32","0.33","7.62","7.35","24.58","23.64","223.6"
"99.160","6470.00","-0.03","0.23","-0.21","100.20","0.23","-47.20","-5.20","-0.72","6.85","7.38","24.51","23.67","224.0"
"99.180","6476.00","-0.13","0.25","-0.20","100.20","0.28","14.16","2.08","-0.37","7.02","7.31","24.64","23.76","222.9"
"99.200","6491.00","-0.15","0.16","-0.23","100.40","0.22","15.34","4.68","-0.04","7.20","7.23","25.10","24.13","223.6"
"99.220","6484.00","-0.09","0.20","-0.21","100.30","0.22","1.18","-18.20","-0.02","7.09","7.10","24.99","24.37","224.0"
"99.240","6486.00","-0.06","0.19","-0.21","100.20","0.20","-12.39","1.56","-0.38","7.01","7.23","25.05","24.40","224.0"
"99.260","6502.00","-0.08","0.19","-0.23","100.20","0.21","-18.88","-15.08","-1.70","6.81","7.35","24.42","24.06","223.2"
"99.280","6506.00","-0.01","0.19","-0.20","100.30","0.19","7.67","10.92","-0.82","6.97","7.38","24.46","23.89","223.6"
"99.300","6508.00","0.06","0.15","-0.21","100.30","0.16","-1.18","-5.72","-1.06","6.94","7.37","24.22","23.76","224.7"
"99.320","6502.00","0.07","0.23","-0.21","100.30","0.24","11.21","3.12","-0.52","7.06","7.30","24.25","23.73","225.1"
"99.340","6510.00","-0.02","0.19","-0.21","100.20","0.19","0.59","3.12","-0.45","6.94","7.17","24.31","23.73","223.6"
"99.360","6517.00","-0.07","0.17","-0.21","100.20","0.18","5.90","1.04","-0.25","6.99","7.12","24.30","23.70","224.0"
"99.380","6522.00","-0.04","0.23","-0.21","100.20","0.23","-0.00","5.72","-0.21","6.99","7.12","24.48","23.77","224.7"
"99.400","6523.00","-0.01","0.17","-0.23","100.30","0.17","-10.62","-1.04","-0.51","6.97","7.28","24.48","23.79","225.5"
"99.420","6520.00","-0.09","0.15","-0.21","100.30","0.17","-12.39","7.28","-0.71","7.15","7.67","24.66","23.83","225.4"
"99.440","6530.00","-0.04","0.19","-0.21","100.30","0.19","13.57","-2.60","-0.42","7.48","7.77","24.78","24.00","224.7"
"99.460","6532.00","0.06","0.17","-0.21","100.40","0.18","-23.60","1.56","-0.97","7.08","7.77","24.97","24.16","225.4"
"99.480","6533.00","0.05","0.19","-0.21","100.30","0.20","8.26","-6.76","-0.92","7.06","7.61","25.31","24.63","225.5"
"99.500","6545.00","-0.05","0.19","-0.24","100.30","0.20","14.16","6.24","-0.44","6.99","7.30","25.37","24.57","225.1"
"99.520","6546.00","0.02","0.17","-0.23","100.30","0.17","-12.98","1.04","-0.73","6.85","7.38","25.31","24.49","225.1"
"99.540","6554.00","0.08","0.25","-0.24","100.30","0.26","18.29","-20.80","-0.59","7.06","7.28","24.73","24.31","225.5"
"99.560","6553.00","0.05","0.15","-0.24","100.30","0.16","-15.93","14.04","-0.81","6.95","7.44","24.54","23.85","227.0"
"99.580","6552.00","-0.04","0.08","-0.24","100.30","0.09","-5.90","-5.20","-1.13","6.92","7.51","24.42","23.83","225.8"
"99.600","6562.00","0.06","0.17","-0.24","100.30","0.18","13.57","0.52","-0.68","7.04","7.40","24.58","23.98","225.5"
"99.620","6560.00","0.06","0.21","-0.24","100.20","0.22","-2.36","13.00","-0.53","7.11","7.51","24.85","24.00","226.6"
"99.640","6560.00","0.00","0.22","-0.26","100.30","0.22","0.59","3.12","-0.49","7.01","7.40","25.00","24.09","226.6"
"99.660","6573.00","0.05","0.12","-0.23","100.30","0.13","-11.80","-0.00","-0.74","6.92","7.51","25.13","24.22","226.6"
"99.680","6572.00","0.18","0.13","-0.24","100.30","0.22","-0.00","-6.76","-0.86","7.02","7.61","25.08","24.30","226.2"
"99.700","6581.00","0.14","0.24","-0.24","100.30","0.28","20.65","8.84","-0.29","7.34","7.58","25.22","24.27","226.6"
"99.720","6587.00","0.12","0.18","-0.24","100.30","0.22","-27.73","-0.00","-0.85","6.94","7.65","25.23","24.28","227.3"
"99.740","6590.00","0.16","0.10","-0.23","100.30","0.19","-0.00","1.56","-0.82","6.88","7.59","25.23","24.25","227.3"
"99.760","6584.00","0.04","0.19","-0.23","100.30","0.19","10.62","4.68","-0.56","7.01","7.54","25.31","24.24","226.2"
"99.780","6595.00","-0.10","0.22","-0.26","100.20","0.24","5.90","-1.04","-0.46","7.01","7.44","25.29","24.24","228.1"
"99.800","6597.00","-0.13","0.17","-0.24","100.20","0.21","-6.49","1.04","-0.57","6.83","7.37","25.38","24.31","227.3"
"99.820","6592.00","-0.13","0.08","-0.24","100.30","0.15","29.50","1.56","-0.04","7.20","7.24","25.37","24.27","226.6"
"99.840","6602.00","-0.19","0.18","-0.26","100.30","0.26","-6.49","8.32","-0.14","7.16","7.31","25.41","24.15","226.6"
"99.860","6608.00","-0.16","0.25","-0.26","100.20","0.30","9.44","-5.20","0.01","7.32","7.31","25.28","24.12","227.7"
"99.880","6608.00","-0.10","0.15","-0.23","100.20","0.18","-32.45","3.12","-0.50","6.90","7.44","25.20","23.98","228.5"
"99.900","6623.00","-0.14","0.11","-0.26","100.30","0.18","10.62","1.04","-0.33","7.18","7.54","25.22","23.98","227.7"
"99.920","6622.00","-0.12","0.26","-0.24","100.30","0.29","6.49","-3.64","-0.24","7.15","7.40","25.14","23.97","227.7"
"99.940","6619.00","-0.08","0.22","-0.24","100.30","0.23","-13.57","8.84","-0.41","6.97","7.45","25.32","23.98","228.9"
"99.960","6629.00","-0.08","0.13","-0.23","100.40","0.15","30.09","-2.08","0.03","7.27","7.24","25.34","24.04","228.5"
"99.980","6633.00","-0.13","0.15","-0.23","100.30","0.20","-10.03","-7.28","-0.14","7.02","7.16","25.16","24.00","227.3"
"100.000","6635.00","-0.03","0.18","-0.26","100.20","0.18","-8.85","3.64","-0.27","6.97","7.26","24.79","23.56","228.5"
"100.020","6628.00","-0.04","0.24","-0.24","100.30","0.24","1.18","-17.16","-0.34","6.99","7.26","24.37","23.47","228.9"
"100.040","6644.00","-0.05","0.11","-0.26","100.20","0.12","1.18","9.88","-0.26","7.15","7.40","24.51","23.42","228.5"
"100.060","6642.00","-0.02","0.20","-0.26","100.20","0.20","8.26","3.12","-0.11","7.34","7.45","24.63","23.48","228.5"
"100.080","6638.00","0.05","0.24","-0.26","100.30","0.25","-8.26","4.16","-0.23","7.20","7.45","24.88","23.65","228.9"
"100.100","6651.00","0.00","0.22","-0.24","100.30","0.22","-15.34","1.04","-0.46","6.94","7.45","25.26","24.01","230.0"
"100.120","6655.00","0.03","0.13","-0.24","100.20","0.13","18.88","-4.16","-0.18","7.30","7.49","25.41","24.24","229.3"
"100.140","6654.00","0.02","0.20","-0.24","100.30","0.20","-14.16","13.52","-0.34","7.02","7.45","25.73","24.30","228.5"
"100.160","6653.00","0.02","0.20","-0.24","100.40","0.20","-2.95","-3.12","-0.40","7.08","7.56","25.70","24.33","231.2"
"100.180","6665.00","0.04","0.13","-0.23","100.30","0.14","-0.00","4.16","-0.38","7.15","7.63","25.70","24.25","230.0"
